"escolaridad","ingreso","lingreso"
9,12900,9.46498259034976
12,8600,9.0595174822416
12,9000,9.10497985631836
9,4400,8.38935981990635
12,2580,7.85554467791566
12,7310,8.89699855274382
9,6000,8.69951474821019
17,40000,10.5966347330961
17,12000,9.39266192877014
6,1720,7.4500795698075
9,7740,8.95415696658377
3,4300,8.36637030168165
11,2500,7.82404601085629
12,3440,8.14322675036744
17,10000,9.21034037197618
15,9000,9.10497985631836
6,5000,8.51719319141624
11,5590,8.62873456614915
16,18000,9.7981270368783
12,10320,9.24183903903555
17,6450,8.77183540978982
9,7740,8.95415696658377
9,6880,8.83637393092739
4,323,5.77765232322266
10,8600,9.0595174822416
12,6800,8.8246778911642
7,8600,9.0595174822416
12,4300,8.36637030168165
16,3000,8.00636756765025
9,6880,8.83637393092739
1,4300,8.36637030168165
12,30000,10.3089526606443
9,1200,7.09007683577609
6,4500,8.41183267575841
9,17200,9.75266466280154
9,9200,9.12695876303713
12,8600,9.0595174822416
9,6450,8.77183540978982
15,8600,9.0595174822416
3,5160,8.54869185847561
12,4300,8.36637030168165
9,2580,7.85554467791566
6,4300,8.36637030168165
6,6450,8.77183540978982
12,3440,8.14322675036744
9,6450,8.77183540978982
20,12000,9.39266192877014
9,6450,8.77183540978982
16,10000,9.21034037197618
6,7000,8.85366542803745
17,10750,9.28266103355581
9,7000,8.85366542803745
10,10750,9.28266103355581
16,8000,8.98719682066197
6,6020,8.70284253830287
14,4300,8.36637030168165
12,12900,9.46498259034976
9,9890,9.19927942461676
6,8600,9.0595174822416
17,3440,8.14322675036744
9,9000,9.10497985631836
14,20150,9.91095956737483
17,6000,8.69951474821019
9,6880,8.83637393092739
16,30000,10.3089526606443
10,17200,9.75266466280154
20,24000,10.0858091093301
9,3870,8.26100978602383
12,4515,8.41516046585109
9,12040,9.39598971886281
9,8600,9.0595174822416
9,6450,8.77183540978982
9,7310,8.89699855274382
16,34400,10.4458118433615
9,8600,9.0595174822416
16,6450,8.77183540978982
12,50000,10.8197782844103
11,6450,8.77183540978982
6,2580,7.85554467791566
12,17200,9.75266466280154
16,9000,9.10497985631836
12,4000,8.29404964010203
6,9030,9.10830764641103
15,10000,9.21034037197618
3,9460,9.15482766204592
12,7740,8.95415696658377
12,5000,8.51719319141624
13,5590,8.62873456614915
9,3225,8.07868822922987
9,8600,9.0595174822416
9,8600,9.0595174822416
8,645,6.46925031679577
13,6450,8.77183540978982
17,20000,9.90348755253613
9,12900,9.46498259034976
12,1290,7.16239749735572
